dot_values,colour_values,participant,response,response_time,date,correct_response,answered_correctly
3.0,Blue,115,m,0.251626968384,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.195811986923,2016_Jul_21_1239,m,1
,,115,m,0.203763008118,2016_Jul_21_1239,z,0
2.0,Green,115,m,0.243822813034,2016_Jul_21_1239,m,1
,,115,m,0.179445981979,2016_Jul_21_1239,z,0
4.0,Purple,115,m,0.315392017365,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.291620016098,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.491839170456,2016_Jul_21_1239,m,1
,,115,z,0.467540979385,2016_Jul_21_1239,z,1
6.0,Blue,115,m,0.403646945953,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.307494878769,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.355417966843,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.299413919449,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.26745390892,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.29971408844,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.251387834549,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.235375165939,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.283441066742,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.315372943878,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.323564052582,2016_Jul_21_1239,m,1
,,115,m,0.267383098602,2016_Jul_21_1239,z,0
8.0,Brown,115,m,0.227416038513,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.0913391113281,2016_Jul_21_1239,m,1
,,115,m,0.139317035675,2016_Jul_21_1239,z,0
5.0,Orange,115,m,0.499199151993,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.419368982315,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.595362901688,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.307098150253,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.307358026505,2016_Jul_21_1239,m,1
4.0,Purple,115,m,0.2994389534,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.251329898834,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.451190948486,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.331342935562,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.331321001053,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.35512304306,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.339237928391,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.291296005249,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.37090086937,2016_Jul_21_1239,m,1
,,115,z,0.467074155807,2016_Jul_21_1239,z,1
3.0,Purple,115,m,0.315150976181,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.2749979496,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.434838056564,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.363154888153,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.378934860229,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.330859184265,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.346884012222,2016_Jul_21_1239,m,1
1.0,Red,115,m,0.315048933029,2016_Jul_21_1239,m,1
8.0,Green,115,m,0.290845870972,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.387161970139,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.370974063873,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.426908016205,2016_Jul_21_1239,m,1
4.0,Blue,115,m,0.411072969437,2016_Jul_21_1239,m,1
1.0,Red,115,m,0.402887105942,2016_Jul_21_1239,m,1
8.0,Green,115,m,0.3870408535,2016_Jul_21_1239,m,1
6.0,Yellow,115,m,0.394892930984,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.402971029282,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.411055088043,2016_Jul_21_1239,m,1
,,115,z,0.467015028,2016_Jul_21_1239,z,1
4.0,Purple,115,m,0.202676057816,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.306921005249,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.16290807724,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.226598978043,2016_Jul_21_1239,m,1
,,115,m,0.194586992264,2016_Jul_21_1239,z,0
9.0,Red,115,m,0.186583995819,2016_Jul_21_1239,m,1
,,115,m,0.130717992783,2016_Jul_21_1239,z,0
2.0,Green,115,m,0.354673147202,2016_Jul_21_1239,m,1
4.0,Purple,115,m,0.282624959946,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.282788991928,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.442785978317,2016_Jul_21_1239,m,1
6.0,Yellow,115,m,0.330516815186,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.418802022934,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.434731960297,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.426589012146,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.458572864532,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.402550935745,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.426671028137,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.370419025421,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.586479902267,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.578465938568,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.458456039429,2016_Jul_21_1239,m,1
8.0,DarkGray,115,,,2016_Jul_21_1239,m,0
,,115,z,0.538276910782,2016_Jul_21_1239,z,1
6.0,Yellow,115,m,0.322628974915,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.346549987793,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.330360889435,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.314395904541,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.490304946899,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.466557979584,2016_Jul_21_1239,m,1
4.0,Blue,115,m,0.410562038422,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.32217001915,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.314390897751,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.314493179321,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.322304010391,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.354384899139,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.338280916214,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.330261945724,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.370274066925,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.354070901871,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.33832192421,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.434119939804,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.37804889679,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.330379009247,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.354050159454,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.354337930679,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.338212013245,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.56204199791,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.394296169281,2016_Jul_21_1239,m,1
9.0,Red,115,,,2016_Jul_21_1239,m,0
2.0,Green,115,m,0.354233026505,2016_Jul_21_1239,m,1
4.0,Purple,115,,,2016_Jul_21_1239,m,0
,,115,z,0.513834953308,2016_Jul_21_1239,z,1
5.0,Orange,115,m,0.346050977707,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.425898075104,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.282146215439,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.457818031311,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.298130989075,2016_Jul_21_1239,m,1
4.0,Blue,115,m,0.338196992874,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.313999891281,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.337996006012,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.353939056396,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.362143993378,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.377981901169,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.401854991913,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.409871101379,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.377673864365,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.386020183563,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.361905097961,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.377700805664,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.449662923813,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.417557954788,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.457818031311,2016_Jul_21_1239,m,1
4.0,Purple,115,m,0.385767936707,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.393579959869,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.489660978317,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.35355591774,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.353642940521,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.337749004364,2016_Jul_21_1239,m,1
,,115,z,0.47385597229,2016_Jul_21_1239,z,1
4.0,Purple,115,m,0.329562902451,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.29744386673,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.361442804337,2016_Jul_21_1239,m,1
,,115,z,0.4974360466,2016_Jul_21_1239,z,1
3.0,Yellow,115,m,0.465707063675,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.345762014389,2016_Jul_21_1239,m,1
8.0,Brown,115,,,2016_Jul_21_1239,m,0
6.0,Purple,115,m,0.225534915924,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.265290975571,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.129292964935,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.289395093918,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.249561071396,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.297250986099,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.137357950211,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.289654970169,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.265357971191,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.297514915466,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.361567974091,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.337434053421,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.305485963821,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.297472000122,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.345539808273,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.345452070236,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.289860963821,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.313347101212,2016_Jul_21_1239,m,1
4.0,Purple,115,m,0.297415971756,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.289176940918,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.329390048981,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.329558849335,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.369230985641,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.345402956009,2016_Jul_21_1239,m,1
4.0,Purple,115,m,0.345237970352,2016_Jul_21_1239,m,1
,,115,z,0.449358940125,2016_Jul_21_1239,z,1
5.0,Orange,115,m,0.385228872299,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.26532793045,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.233443975449,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.081130027771,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.209082126617,2016_Jul_21_1239,m,1
,,115,z,0.473309993744,2016_Jul_21_1239,z,1
4.0,Purple,115,m,0.321103811264,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.241041183472,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.137084960938,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.0253129005432,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.129367113113,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.089094877243,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.273022890091,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.257297992706,2016_Jul_21_1239,m,1
,,115,m,0.209082126617,2016_Jul_21_1239,z,0
7.0,DarkGray,115,m,0.193214893341,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.0491127967834,2016_Jul_21_1239,m,1
1.0,Red,115,,,2016_Jul_21_1239,m,0
8.0,Green,115,,,2016_Jul_21_1239,m,0
,,115,m,0.0652298927307,2016_Jul_21_1239,z,0
6.0,Purple,115,m,0.233167886734,2016_Jul_21_1239,m,1
9.0,Orange,115,,,2016_Jul_21_1239,m,0
2.0,DarkGray,115,m,0.145245075226,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.0972599983215,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.23291683197,2016_Jul_21_1239,m,1
,,115,m,0.137228965759,2016_Jul_21_1239,z,0
7.0,Brown,115,,,2016_Jul_21_1239,m,0
3.0,Blue,115,m,0.488813877106,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.321095943451,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.0811419487,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.0169208049774,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.264862060547,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.288856983185,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.336791992188,2016_Jul_21_1239,m,1
,,115,m,0.224795103073,2016_Jul_21_1239,z,0
9.0,Orange,115,m,0.0890009403229,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.576895952225,2016_Jul_21_1239,m,1
4.0,Yellow,115,,,2016_Jul_21_1239,m,0
5.0,LightPink,115,m,0.400676012039,2016_Jul_21_1239,m,1
,,115,z,0.560986042023,2016_Jul_21_1239,z,1
7.0,Brown,115,,,2016_Jul_21_1239,m,0
3.0,Blue,115,m,0.321130990982,2016_Jul_21_1239,m,1
1.0,Red,115,m,0.38468003273,2016_Jul_21_1239,m,1
,,115,m,0.232985019684,2016_Jul_21_1239,z,0
8.0,Green,115,,,2016_Jul_21_1239,m,0
6.0,Purple,115,,,2016_Jul_21_1239,m,0
9.0,Orange,115,m,0.201027154922,2016_Jul_21_1239,m,1
2.0,DarkGray,115,z,0.472680091858,2016_Jul_21_1239,m,0
4.0,Blue,115,m,0.352909088135,2016_Jul_21_1239,m,1
,,115,z,0.505050897598,2016_Jul_21_1239,z,1
5.0,Red,115,m,0.256639957428,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.0970549583435,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.344830989838,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.256680965424,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.120846986771,2016_Jul_21_1239,m,1
6.0,Blue,115,,,2016_Jul_21_1239,m,0
5.0,Red,115,m,0.0808289051056,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.0566108226776,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.0889699459076,2016_Jul_21_1239,m,1
,,115,m,0.112619876862,2016_Jul_21_1239,z,0
1.0,LightPink,115,,,2016_Jul_21_1239,m,0
8.0,Brown,115,m,0.312636137009,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.280560016632,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.33660697937,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.400577068329,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.296574115753,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.17672085762,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.312528133392,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.32065486908,2016_Jul_21_1239,m,1
1.0,Red,115,m,0.280488967896,2016_Jul_21_1239,m,1
8.0,Green,115,m,0.288474082947,2016_Jul_21_1239,m,1
6.0,Yellow,115,m,0.22484087944,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.2086789608,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.0726480484009,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.256769180298,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.16856098175,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.376636981964,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.280745029449,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.280651092529,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.344624996185,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.192682027817,2016_Jul_21_1239,m,1
1.0,Orange,115,,,2016_Jul_21_1239,m,0
8.0,DarkGray,115,,,2016_Jul_21_1239,m,0
6.0,Yellow,115,m,0.376389980316,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.216557025909,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.360569000244,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.360772132874,2016_Jul_21_1239,m,1
,,115,z,0.512440919876,2016_Jul_21_1239,z,1
1.0,Orange,115,m,0.368599176407,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.320401906967,2016_Jul_21_1239,m,1
6.0,Yellow,115,m,0.304553985596,2016_Jul_21_1239,m,1
5.0,LightPink,115,m,0.416371822357,2016_Jul_21_1239,m,1
7.0,Brown,115,m,0.456373929977,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.472627878189,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.480575084686,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.49668097496,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.440183877945,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.4245429039,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.432359933853,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.400362014771,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.320350885391,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.352667093277,2016_Jul_21_1239,m,1
3.0,Yellow,115,m,0.32834482193,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.352166891098,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.296529054642,2016_Jul_21_1239,m,1
4.0,Purple,115,m,0.336313962936,2016_Jul_21_1239,m,1
1.0,Orange,115,m,0.328142881393,2016_Jul_21_1239,m,1
8.0,DarkGray,115,m,0.368208169937,2016_Jul_21_1239,m,1
,,115,z,0.51246213913,2016_Jul_21_1239,z,1
6.0,Yellow,115,m,0.528412818909,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.384187936783,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.304267168045,2016_Jul_21_1239,m,1
4.0,Blue,115,m,0.288058996201,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.304270029068,2016_Jul_21_1239,m,1
7.0,Green,115,m,0.312211990356,2016_Jul_21_1239,m,1
3.0,Purple,115,m,0.280358076096,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.22424197197,2016_Jul_21_1239,m,1
,,115,z,0.496218919754,2016_Jul_21_1239,z,1
2.0,DarkGray,115,m,0.352255821228,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.328367948532,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.336203098297,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.360067129135,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.304364919662,2016_Jul_21_1239,m,1
5.0,Red,115,m,0.304105043411,2016_Jul_21_1239,m,1
,,115,z,0.41609120369,2016_Jul_21_1239,z,1
7.0,Green,115,m,0.336281776428,2016_Jul_21_1239,m,1
,,115,m,0.264187812805,2016_Jul_21_1239,z,0
3.0,Yellow,115,m,0.344311952591,2016_Jul_21_1239,m,1
,,115,z,0.480338096619,2016_Jul_21_1239,z,1
1.0,LightPink,115,m,0.416118860245,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.367851018906,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.296136856079,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.400156974792,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.32001209259,2016_Jul_21_1239,m,1
,,115,z,0.480195045471,2016_Jul_21_1239,z,1
4.0,Yellow,115,m,0.448189020157,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.400156974792,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.39216709137,2016_Jul_21_1239,m,1
6.0,Blue,115,m,0.295996904373,2016_Jul_21_1239,m,1
9.0,Red,115,m,0.392111063004,2016_Jul_21_1239,m,1
2.0,Green,115,m,0.344085931778,2016_Jul_21_1239,m,1
,,115,z,0.424065113068,2016_Jul_21_1239,z,1
4.0,Yellow,115,z,0.391952991486,2016_Jul_21_1239,m,0
1.0,LightPink,115,m,0.448011159897,2016_Jul_21_1239,m,1
8.0,Brown,115,m,0.383885145187,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.408114910126,2016_Jul_21_1239,m,1
5.0,Orange,115,m,0.463965892792,2016_Jul_21_1239,m,1
7.0,DarkGray,115,m,0.368136882782,2016_Jul_21_1239,m,1
3.0,Blue,115,m,0.359957933426,2016_Jul_21_1239,m,1
1.0,Red,115,m,0.287818908691,2016_Jul_21_1239,m,1
8.0,Green,115,m,0.263960123062,2016_Jul_21_1239,m,1
6.0,Purple,115,m,0.256059169769,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.351788043976,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.295879125595,2016_Jul_21_1239,m,1
4.0,Yellow,115,m,0.320006847382,2016_Jul_21_1239,m,1
1.0,LightPink,115,m,0.360026836395,2016_Jul_21_1239,m,1
,,115,z,0.448004007339,2016_Jul_21_1239,z,1
8.0,Brown,115,m,0.407690048218,2016_Jul_21_1239,m,1
,,115,z,0.383806943893,2016_Jul_21_1239,z,1
6.0,Purple,115,m,0.311733961105,2016_Jul_21_1239,m,1
9.0,Orange,115,m,0.327898979187,2016_Jul_21_1239,m,1
2.0,DarkGray,115,m,0.287663936615,2016_Jul_21_1239,m,1
,,115,z,0.439884901047,2016_Jul_21_1239,z,1
4.0,Blue,115,m,0.335812091827,2016_Jul_21_1239,m,1
,,115,z,0.391736984253,2016_Jul_21_1239,z,1
1.0,Red,115,m,0.36802315712,2016_Jul_21_1239,m,1
,,115,z,0.335777997971,2016_Jul_21_1239,z,1
8.0,Green,115,m,0.35154914856,2016_Jul_21_1239,m,1
6.0,Yellow,115,m,0.34376502037,2016_Jul_21_1239,m,1
9.0,LightPink,115,m,0.40781211853,2016_Jul_21_1239,m,1
2.0,Brown,115,m,0.367775917053,2016_Jul_21_1239,m,1
4.0,Blue,115,m,0.303756952286,2016_Jul_21_1239,m,1
1.0,Red,115,m,0.295737028122,2016_Jul_21_1239,m,1
8.0,Green,115,m,0.303825855255,2016_Jul_21_1239,m,1
6.0,,115,m,0.295830965042,2016_Jul_21_1239,m,1
,Purple,116,,,2016_Jul_21_1530,m,0
5.0,Orange,116,m,0.186196088791,2016_Jul_21_1530,m,1
7.0,DarkGray,116,m,0.570347070694,2016_Jul_21_1530,m,1
3.0,Blue,116,m,0.314240217209,2016_Jul_21_1530,m,1
1.0,Red,116,m,0.234483957291,2016_Jul_21_1530,m,1
8.0,Green,116,m,0.218493938446,2016_Jul_21_1530,m,1
6.0,Purple,116,m,0.266300201416,2016_Jul_21_1530,m,1
9.0,Orange,116,m,0.338344097137,2016_Jul_21_1530,m,1
2.0,DarkGray,116,m,0.258115053177,2016_Jul_21_1530,m,1
4.0,Yellow,116,m,0.290042877197,2016_Jul_21_1530,m,1
1.0,LightPink,116,m,0.282403945923,2016_Jul_21_1530,m,1
8.0,Brown,116,m,0.234269857407,2016_Jul_21_1530,m,1
6.0,Purple,116,m,0.234223127365,2016_Jul_21_1530,m,1
9.0,Orange,116,m,0.234159946442,2016_Jul_21_1530,m,1
2.0,DarkGray,116,m,0.210037946701,2016_Jul_21_1530,m,1
4.0,Yellow,116,m,0.202222108841,2016_Jul_21_1530,m,1
1.0,LightPink,116,m,0.22602391243,2016_Jul_21_1530,m,1
8.0,Brown,116,m,0.218163967133,2016_Jul_21_1530,m,1
6.0,Blue,116,m,0.20995593071,2016_Jul_21_1530,m,1
9.0,Red,116,m,0.250056028366,2016_Jul_21_1530,m,1
2.0,Green,116,m,0.241931915283,2016_Jul_21_1530,m,1
4.0,Purple,116,m,0.22599697113,2016_Jul_21_1530,m,1
,,116,m,0.186248064041,2016_Jul_21_1530,z,0
5.0,Orange,116,m,0.522138118744,2016_Jul_21_1530,m,1
7.0,DarkGray,116,m,0.378152132034,2016_Jul_21_1530,m,1
3.0,Blue,116,m,0.26625585556,2016_Jul_21_1530,m,1
,,116,m,0.210171937943,2016_Jul_21_1530,z,0
9.0,Red,116,m,0.466142892838,2016_Jul_21_1530,m,1
,,116,z,0.46621799469,2016_Jul_21_1530,z,1
2.0,Green,116,m,0.353913068771,2016_Jul_21_1530,m,1
4.0,Purple,116,m,0.266169071198,2016_Jul_21_1530,m,1
1.0,Orange,116,m,0.282166004181,2016_Jul_21_1530,m,1
8.0,DarkGray,116,m,0.458140850067,2016_Jul_21_1530,m,1
,,116,z,0.425811052322,2016_Jul_21_1530,z,1
6.0,Blue,116,m,0.289978027344,2016_Jul_21_1530,m,1
9.0,Red,116,m,0.282191038132,2016_Jul_21_1530,m,1
2.0,Green,116,m,0.257803916931,2016_Jul_21_1530,m,1
4.0,Purple,116,m,0.273823022842,2016_Jul_21_1530,m,1
1.0,Orange,116,m,0.249818086624,2016_Jul_21_1530,m,1
,,116,m,0.210141897202,2016_Jul_21_1530,z,0
8.0,DarkGray,116,m,0.321996927261,2016_Jul_21_1530,m,1
6.0,Blue,116,m,0.28204703331,2016_Jul_21_1530,m,1
5.0,Red,116,m,0.250090122223,2016_Jul_21_1530,m,1
7.0,Green,116,m,0.265833854675,2016_Jul_21_1530,m,1
3.0,Purple,116,m,0.289942979813,2016_Jul_21_1530,m,1
1.0,Orange,116,m,0.282028913498,2016_Jul_21_1530,m,1
8.0,DarkGray,116,m,0.409976959229,2016_Jul_21_1530,m,1
6.0,Yellow,116,m,0.257872104645,2016_Jul_21_1530,m,1
9.0,LightPink,116,m,0.250054121017,2016_Jul_21_1530,m,1
2.0,Brown,116,m,0.273969888687,2016_Jul_21_1530,m,1
4.0,Blue,116,m,0.290093183517,2016_Jul_21_1530,m,1
5.0,Red,116,m,0.290143966675,2016_Jul_21_1530,m,1
7.0,Green,116,m,0.297971963882,2016_Jul_21_1530,m,1
3.0,Yellow,116,m,0.266083955765,2016_Jul_21_1530,m,1
9.0,LightPink,116,m,0.281920909882,2016_Jul_21_1530,m,1
,,116,z,0.441791057587,2016_Jul_21_1530,z,1
2.0,Brown,116,m,0.257839918137,2016_Jul_21_1530,m,1
4.0,Purple,116,m,0.209756851196,2016_Jul_21_1530,m,1
5.0,Orange,116,m,0.273948907852,2016_Jul_21_1530,m,1
7.0,DarkGray,116,m,0.305968999863,2016_Jul_21_1530,m,1
3.0,Yellow,116,m,0.2898042202,2016_Jul_21_1530,m,1
